id,key,value,type 
248249958,housenumber,130,addr
248250062,height,7.3,regular
248250062,building,yes,regular
248250062,street,Avenue,addr
248250062,bin,5058097,nycdoitt
248250062,postcode,10306,addr
248250062,housenumber,211,addr
248250208,height,8.2,regular
248250208,building,yes,regular
248250208,street,Avenue,addr
248250208,bin,5057709,nycdoitt
248250208,postcode,10306,addr
248250208,housenumber,297,addr
248250318,height,6.9,regular
248250318,building,yes,regular
248250318,street,Avenue,addr
248250318,bin,5057780,nycdoitt
248250318,postcode,10306,addr
248250318,housenumber,363,addr
248250433,height,9.5,regular
248250433,building,yes,regular
248250433,street,Street,addr
248250433,bin,5151570,nycdoitt
248250433,postcode,10306,addr
248250433,housenumber,62,addr
248250542,building,garage,regular
248250542,bin,5161650,nycdoitt
248250644,height,3.7,regular
248250644,building,yes,regular
248250644,bin,5161757,nycdoitt
248250745,height,5.7,regular
248250745,building,garage,regular
248250745,bin,5107613,nycdoitt
248251475,height,6.1,regular
248251475,building,yes,regular
248251475,street,Avenue,addr
248251475,bin,5084548,nycdoitt
248251475,postcode,10309,addr
248251475,housenumber,14,addr
248251584,height,8.2,regular
248251584,building,yes,regular
248251584,street,Avenue,addr
248251584,bin,5084543,nycdoitt
248251584,postcode,10309,addr
248251584,housenumber,36,addr
248251721,height,5.2,regular
248251721,building,yes,regular
248251721,street,Road,addr
248251721,bin,5084587,nycdoitt
248251721,postcode,10309,addr
248251721,housenumber,533,addr
248251838,height,7.6,regular
248251838,building,yes,regular
248251838,street,Avenue,addr
248251838,bin,5083803,nycdoitt
248251838,postcode,10312,addr
248251838,housenumber,727,addr
248251979,height,7.2,regular
248251979,building,yes,regular
248251979,street,Avenue,addr
248251979,bin,5084675,nycdoitt
248251979,postcode,10309,addr
248251979,housenumber,91,addr
248252148,height,10.0,regular
248252148,building,yes,regular
248252148,street,Street,addr
248252148,bin,4168448,nycdoitt
248252148,postcode,11363,addr
248252148,housenumber,233-38,addr
248252389,height,10.1,regular
248252389,building,yes,regular
248252389,street,Street,addr
248252389,bin,4168731,nycdoitt
248252389,postcode,11363,addr
248252389,housenumber,42-18,addr
248252530,height,7.5,regular
248252530,building,yes,regular
248252530,street,Street,addr
248252530,bin,4170024,nycdoitt
248252530,postcode,11362,addr
248252530,housenumber,52-55,addr
248252639,height,4.8,regular
248252639,building,garage,regular
248252639,bin,4524397,nycdoitt
248252764,height,5.1,regular
248252764,building,yes,regular
248252764,street,Boulevard,addr
248252764,bin,5057939,nycdoitt
248252764,postcode,10306,addr
248252764,housenumber,12,addr
248252901,height,8.3,regular
248252901,building,yes,regular
248252901,street,Avenue,addr
248252901,bin,5058139,nycdoitt
248252901,postcode,10306,addr
248252901,housenumber,176,addr
248253009,height,7.5,regular
248253009,building,yes,regular
248253009,street,Street,addr
248253009,bin,5057928,nycdoitt
248253009,postcode,10306,addr
248253009,housenumber,233,addr
248253112,height,4.8,regular
248253112,building,yes,regular
248253112,street,Lane,addr
248253112,bin,5058424,nycdoitt
248253112,postcode,10306,addr
248253112,housenumber,384,addr
248253217,height,7.9,regular
248253217,building,yes,regular
248253217,street,Street,addr
248253217,bin,5128878,nycdoitt
248253217,postcode,10306,addr
248253217,housenumber,637,addr
248253366,height,3.5,regular
248253366,building,yes,regular
248253366,bin,5140486,nycdoitt
248253486,height,3.3,regular
248253486,building,yes,regular
248253486,bin,5000000,nycdoitt
248253853,height,7.7,regular
248253853,building,yes,regular
248253853,street,Avenue,addr
248253853,bin,5083498,nycdoitt
248253853,postcode,10312,addr
248253853,housenumber,362,addr
248253970,height,5.6,regular
248253970,building,yes,regular
248253970,street,Avenue,addr
248253970,bin,5083918,nycdoitt
248253970,postcode,10312,addr
248253970,housenumber,676,addr
248254075,height,7.4,regular
248254075,building,yes,regular
248254075,street,Avenue,addr
248254075,bin,5083906,nycdoitt
248254075,postcode,10312,addr
248254075,housenumber,730,addr
248254185,height,8.6,regular
248254185,building,yes,regular
248254185,street,Avenue,addr
248254185,bin,5083674,nycdoitt
248254185,postcode,10312,addr
248254185,housenumber,783,addr
248254407,height,4.5,regular
248254407,building,yes,regular
248254407,street,Avenue,addr
248254407,bin,5055460,nycdoitt
248254407,postcode,10306,addr
248254407,housenumber,327,addr
248254532,height,3.0,regular
248254532,building,garage,regular
248254532,bin,5144642,nycdoitt
248255022,height,9.2,regular
248255022,building,yes,regular
248255022,street,Street,addr
248255022,bin,4156374,nycdoitt
248255022,postcode,11423,addr
248255022,housenumber,80-34,addr
248255278,height,9.0,regular
248255278,building,yes,regular
248255278,street,Street,addr
248255278,bin,4156485,nycdoitt
248255278,postcode,11423,addr
248255278,housenumber,81-28,addr
248255544,height,9.1,regular
248255544,building,yes,regular
248255544,street,Street,addr
248255544,bin,4156581,nycdoitt
248255544,postcode,11423,addr
248255544,housenumber,82-35,addr
248255802,height,3.2,regular
248255802,building,garage,regular
248255802,bin,4000000,nycdoitt
248255981,height,3.3,regular
248255981,building,garage,regular
248255981,bin,4000000,nycdoitt
248256175,height,5.1,regular
248256175,building,yes,regular
248256175,street,Road,addr
248256175,bin,5056137,nycdoitt
248256175,postcode,10306,addr
248256175,housenumber,198,addr
248256285,height,8.4,regular
248256285,building,yes,regular
248256285,street,Avenue,addr
248256285,bin,5116598,nycdoitt
248256285,postcode,10306,addr
248256285,housenumber,225,addr
248256399,height,8.4,regular
248256399,building,yes,regular
248256399,street,Avenue,addr
248256399,bin,5102271,nycdoitt
248256399,postcode,10306,addr
248256399,housenumber,248,addr
248256546,height,6.6,regular
248256546,building,yes,regular
248256546,street,Avenue,addr
248256546,bin,5056358,nycdoitt
248256546,postcode,10306,addr
248256546,housenumber,286,addr
248256688,height,6.4,regular
248256688,building,yes,regular
248256688,street,Avenue,addr
248256688,bin,5056399,nycdoitt
248256688,postcode,10306,addr
248256688,housenumber,41,addr
248256809,height,7.8,regular
248256809,building,yes,regular
248256809,street,Avenue,addr
248256809,bin,5056345,nycdoitt
248256809,postcode,10306,addr
248256809,housenumber,86,addr
248258218,height,7.3,regular
248258218,building,yes,regular
248258218,street,Road,addr
248258218,bin,5084064,nycdoitt
248258218,postcode,10309,addr
248258218,housenumber,123,addr
248258320,height,9.5,regular
248258320,building,yes,regular
248258320,street,Place,addr
248258320,bin,5151455,nycdoitt
248258320,postcode,10312,addr
248258320,housenumber,190,addr
248258423,height,8.3,regular
248258423,building,yes,regular
248258423,street,Avenue,addr
248258423,bin,5081425,nycdoitt
248258423,postcode,10312,addr
248258423,housenumber,290,addr
248258543,height,9.9,regular
248258543,building,yes,regular
248258543,street,Avenue,addr
248258543,bin,5135841,nycdoitt
248258543,postcode,10309,addr
248258543,housenumber,443,addr
248258645,height,7.3,regular
248258645,building,yes,regular
248258645,street,Avenue,addr
248258645,bin,5083402,nycdoitt
248258645,postcode,10312,addr
248258645,housenumber,836,addr
248258751,height,8.1,regular
248258751,building,yes,regular
248258751,bin,5083949,nycdoitt
248258914,height,5.1,regular
248258914,building,yes,regular
248258914,street,Avenue,addr
248258914,bin,5063840,nycdoitt
248258914,postcode,10306,addr
248258914,housenumber,153,addr
248259017,height,7.7,regular
248259017,building,yes,regular
248259017,street,Avenue,addr
248259017,bin,5057195,nycdoitt
248259017,postcode,10306,addr
248259017,housenumber,344,addr
248259119,height,5.7,regular
248259119,building,yes,regular
248259119,street,Avenue,addr
248259119,bin,5057223,nycdoitt
248259119,postcode,10306,addr
248259119,housenumber,67,addr
248259246,height,3.3,regular
248259246,building,yes,regular
248259246,bin,5000000,nycdoitt
248259868,height,9.8,regular
248259868,building,yes,regular
248259868,street,Boulevard,addr
248259868,bin,5102547,nycdoitt
248259868,postcode,10306,addr
248259868,housenumber,3028,addr
248260092,height,8.0,regular
248260092,building,yes,regular
248260092,street,Avenue,addr
248260092,bin,5063000,nycdoitt
248260092,postcode,10306,addr
248260092,housenumber,388,addr
248260342,height,7.8,regular
248260342,building,yes,regular
248260342,street,Road,addr
248260342,bin,5055667,nycdoitt
248260342,postcode,10306,addr
248260342,housenumber,435,addr
248260449,height,7.1,regular
248260449,building,yes,regular
248260449,street,Street,addr
248260449,bin,5063015,nycdoitt
248260449,postcode,10306,addr
248260449,housenumber,481,addr
248260553,height,9.4,regular
248260553,building,yes,regular
248260553,street,Road,addr
248260553,bin,5159329,nycdoitt
248260553,postcode,10306,addr
248260553,housenumber,517,addr
248260655,height,3.5,regular
248260655,building,yes,regular
248260655,bin,5000000,nycdoitt
248261113,height,4.5,regular
248261113,building,yes,regular
248261113,street,Street,addr
248261113,bin,5062930,nycdoitt
248261113,postcode,10306,addr
248261113,housenumber,106,addr
248261261,height,5.2,regular
248261261,building,yes,regular
248261261,street,Avenue,addr
248261261,bin,5058368,nycdoitt
248261261,postcode,10306,addr
248261261,housenumber,1742,addr
248261404,height,5.0,regular
248261404,building,yes,regular
248261404,street,Place,addr
248261404,bin,5058359,nycdoitt
248261404,postcode,10306,addr
248261404,housenumber,25,addr
248261507,height,7.1,regular
248261507,building,yes,regular
248261507,street,Street,addr
248261507,bin,5058745,nycdoitt
248261507,postcode,10306,addr
248261507,housenumber,411,addr
248261619,height,9.0,regular
248261619,building,yes,regular
248261619,street,Street,addr
248261619,bin,5058737,nycdoitt
248261619,postcode,10306,addr
248261619,housenumber,759,addr
248261727,height,3.3,regular
248261727,building,yes,regular
248261727,bin,5140530,nycdoitt
248262805,height,8.7,regular
248262805,building,yes,regular
248262805,street,Broadway,addr
248262805,bin,5059591,nycdoitt
248262805,postcode,10306,addr
248262805,housenumber,114,addr
248262922,height,9.0,regular
248262922,building,yes,regular
248262922,street,Road,addr
248262922,bin,4155849,nycdoitt
248262922,postcode,11432,addr
248262922,housenumber,180-48,addr
248263033,height,4.9,regular
248263033,building,yes,regular
248263033,street,Avenue,addr
248263033,bin,5059664,nycdoitt
248263033,postcode,10306,addr
248263033,housenumber,201,addr
248263154,height,8.5,regular
248263154,building,yes,regular
248263154,street,Street,addr
248263154,bin,5059703,nycdoitt
248263154,postcode,10306,addr
248263154,housenumber,28,addr
248263266,height,10.4,regular
248263266,building,yes,regular
248263266,street,Road,addr
248263266,bin,4156229,nycdoitt
248263266,postcode,11432,addr
248263266,housenumber,186-20,addr
248263408,height,7.8,regular
248263408,building,yes,regular
248263408,street,Lane,addr
248263408,bin,5059696,nycdoitt
248263408,postcode,10306,addr
248263408,housenumber,43,addr
248263533,height,10.3,regular
248263533,building,yes,regular
248263533,street,Street,addr
248263533,bin,4156088,nycdoitt
248263533,postcode,11432,addr
248263533,housenumber,84-11,addr
248263663,height,4.5,regular
248263663,building,garage,regular
248263663,bin,4490695,nycdoitt
248263791,height,3.5,regular
248263791,building,garage,regular
248263791,bin,4000000,nycdoitt
248263930,height,7.9,regular
248263930,building,yes,regular
248263930,street,Avenue,addr
248263930,bin,5095496,nycdoitt
248263930,postcode,10306,addr
248263930,housenumber,91,addr
248265093,height,16.3,regular
248265093,building,yes,regular
248265093,street,Street,addr
248265093,bin,1005070,nycdoitt
248265093,postcode,10009,addr
248265093,housenumber,527,addr
248265839,height,4.5,regular
248265839,building,yes,regular
248265839,street,Avenue,addr
248265839,bin,5081552,nycdoitt
248265839,postcode,10312,addr
248265839,housenumber,223,addr
248265946,height,8.4,regular
248265946,building,yes,regular
248265946,street,Avenue,addr
248265946,bin,5081168,nycdoitt
248265946,postcode,10312,addr
248265946,housenumber,516,addr
248266048,height,7.2,regular
248266048,building,yes,regular
248266048,street,Avenue,addr
248266048,bin,5081275,nycdoitt
248266048,postcode,10312,addr
248266048,housenumber,550,addr
248266154,height,7.1,regular
248266154,building,yes,regular
248266154,street,Avenue,addr
248266154,bin,5081635,nycdoitt
248266154,postcode,10312,addr
248266154,housenumber,598,addr
248266323,height,8.3,regular
248266323,building,yes,regular
248266323,street,Avenue,addr
248266323,bin,5081474,nycdoitt
248266323,postcode,10312,addr
248266323,housenumber,749,addr
248266493,height,9.7,regular
248266493,building,yes,regular
248266493,street,Court,addr
248266493,bin,4210832,nycdoitt
248266493,postcode,11432,addr
248266493,housenumber,165-32,addr
248266628,height,9.2,regular
248266628,building,yes,regular
248266628,street,Street,addr
248266628,bin,4210802,nycdoitt
248266628,postcode,11432,addr
248266628,housenumber,84-29,addr
248266729,height,8.9,regular
248266729,building,yes,regular
248266729,street,Street,addr
248266729,bin,4537737,nycdoitt
248266729,postcode,11432,addr
248266729,housenumber,85-18,addr
248266830,height,7.6,regular
248266830,building,yes,regular
248266830,street,Avenue,addr
248266830,bin,5059122,nycdoitt
248266830,postcode,10306,addr
248266830,housenumber,17,addr
248266931,height,3.7,regular
248266931,building,garage,regular
248266931,bin,4499438,nycdoitt
248267031,height,7.5,regular
248267031,building,yes,regular
248267031,street,Avenue,addr
248267031,bin,5060084,nycdoitt
248267031,postcode,10306,addr
248267031,housenumber,260,addr
248267152,height,10.4,regular
248267152,building,yes,regular
248267152,street,Court,addr
248267152,bin,5112593,nycdoitt
248267152,postcode,10306,addr
248267152,housenumber,47,addr
248267269,height,7.9,regular
248267269,building,yes,regular
248267269,street,Lane,addr
248267269,bin,5059183,nycdoitt
248267269,postcode,10306,addr
248267269,housenumber,83,addr
248267437,height,9.6,regular
248267437,building,yes,regular
248267437,street,Avenue,addr
248267437,bin,4210490,nycdoitt
248267437,postcode,11432,addr
248267437,housenumber,167-06,addr
248267540,height,9.8,regular
248267540,building,yes,regular
248267540,street,Place,addr
248267540,bin,4210520,nycdoitt
248267540,postcode,11432,addr
248267540,housenumber,87-26,addr
248267645,height,3.6,regular
248267645,building,garage,regular
248267645,bin,4499411,nycdoitt
248268077,height,7.3,regular
248268077,building,yes,regular
248268077,street,Street,addr
248268077,bin,5060166,nycdoitt
248268077,postcode,10306,addr
248268077,housenumber,168,addr
248268180,height,6.8,regular
248268180,building,yes,regular
248268180,street,Street,addr
248268180,bin,5060290,nycdoitt
248268180,postcode,10306,addr
248268180,housenumber,219,addr
248268374,height,6.9,regular
248268374,building,yes,regular
248268374,street,Street,addr
248268374,bin,5060312,nycdoitt
248268374,postcode,10306,addr
248268374,housenumber,273,addr
248268616,height,10.9,regular
248268616,building,yes,regular
248268616,street,Street,addr
248268616,bin,5060305,nycdoitt
248268616,postcode,10306,addr
248268616,housenumber,328,addr
248268880,height,7.3,regular
248268880,building,yes,regular
248268880,street,Avenue,addr
248268880,bin,5060395,nycdoitt
248268880,postcode,10306,addr
248268880,housenumber,77,addr
248269109,height,3.1,regular
248269109,building,yes,regular
248269109,bin,5114305,nycdoitt
248270625,height,9.9,regular
248270625,building,yes,regular
248270625,street,Avenue,addr
248270625,bin,5110146,nycdoitt
248270625,postcode,10306,addr
248270625,housenumber,137,addr
248270726,height,8.6,regular
248270726,building,yes,regular
248270726,street,Avenue,addr
248270726,bin,5095516,nycdoitt
248270726,postcode,10306,addr
248270726,housenumber,33,addr
248270831,height,8.6,regular
248270831,building,yes,regular
248270831,street,Avenue,addr
248270831,bin,5091650,nycdoitt
248270831,postcode,10306,addr
248270831,housenumber,60,addr
248272222,height,5.6,regular
248272222,building,yes,regular
248272222,street,Avenue,addr
248272222,bin,5060757,nycdoitt
248272222,postcode,10306,addr
248272222,housenumber,100,addr
248272327,height,8.4,regular
248272327,building,yes,regular
248272327,street,Avenue,addr
248272327,bin,5061009,nycdoitt
248272327,postcode,10306,addr
248272327,housenumber,161,addr
248272429,height,8.4,regular
248272429,building,yes,regular
248272429,street,Court,addr
248272429,bin,5129353,nycdoitt
248272429,postcode,10306,addr
248272429,housenumber,24,addr
248272530,height,6.6,regular
248272530,building,yes,regular
248272530,street,Avenue,addr
248272530,bin,5060721,nycdoitt
248272530,postcode,10306,addr
248272530,housenumber,378,addr
248272715,height,8.5,regular
248272715,building,yes,regular
248272715,street,Lane,addr
248272715,bin,5060701,nycdoitt
248272715,postcode,10306,addr
248272715,housenumber,7B,addr
248273395,height,7.4,regular
248273395,building,yes,regular
248273395,street,Avenue,addr
248273395,bin,5080944,nycdoitt
248273395,postcode,10312,addr
248273395,housenumber,18,addr
248273498,height,6.5,regular
248273498,building,yes,regular
248273498,street,Avenue,addr
248273498,bin,5079643,nycdoitt
248273498,postcode,10312,addr
248273498,housenumber,32,addr
248273606,height,8.5,regular
248273606,building,yes,regular
248273606,street,Avenue,addr
248273606,bin,5092476,nycdoitt
248273606,postcode,10312,addr
248273606,housenumber,437,addr
248273707,height,5.0,regular
248273707,building,yes,regular
248273707,street,Avenue,addr
248273707,bin,5080988,nycdoitt
248273707,postcode,10312,addr
248273707,housenumber,491,addr
248273863,height,5.0,regular
248273863,building,yes,regular
248273863,street,Avenue,addr
248273863,bin,5081039,nycdoitt
248273863,postcode,10312,addr
248273863,housenumber,77,addr
248274158,height,7.7,regular
248274158,building,yes,regular
248274158,street,Avenue,addr
248274158,bin,5063199,nycdoitt
248274158,postcode,10306,addr
248274158,housenumber,100,addr
248274264,height,7.9,regular
248274264,building,yes,regular
248274264,street,Avenue,addr
248274264,bin,5063213,nycdoitt
248274264,postcode,10306,addr
248274264,housenumber,1999,addr
248274364,height,11.8,regular
248274364,building,yes,regular
248274364,street,Road,addr
248274364,bin,5147694,nycdoitt
248274364,postcode,10306,addr
248274364,housenumber,3264,addr
248274474,height,6.9,regular
248274474,building,yes,regular
248274474,street,Avenue,addr
248274474,bin,5063179,nycdoitt
248274474,postcode,10306,addr
248274474,housenumber,46,addr
248274600,height,8.9,regular
248274600,building,yes,regular
248274600,bin,5094185,nycdoitt
248275516,height,7.3,regular
248275516,building,yes,regular
248275516,street,Avenue,addr
248275516,bin,5063585,nycdoitt
248275516,postcode,10306,addr
248275516,housenumber,146,addr
248275618,height,7.0,regular
248275618,building,yes,regular
248275618,street,Avenue,addr
248275618,bin,5063369,nycdoitt
248275618,postcode,10306,addr
248275618,housenumber,204,addr
248275748,height,7.0,regular
248275748,building,yes,regular
248275748,street,Avenue,addr
248275748,bin,5063271,nycdoitt
248275748,postcode,10306,addr
248275748,housenumber,28,addr
248275871,height,5.6,regular
248275871,building,yes,regular
248275871,street,Avenue,addr
248275871,bin,5063250,nycdoitt
248275871,postcode,10306,addr
248275871,housenumber,40,addr
248275979,height,3.8,regular
248275979,building,yes,regular
248275979,bin,5140711,nycdoitt
248277203,height,8.1,regular
248277203,building,yes,regular
248277203,street,Drive,addr
248277203,bin,5079225,nycdoitt
248277203,postcode,10312,addr
248277203,housenumber,14,addr
248277304,height,8.9,regular
248277304,building,yes,regular
248277304,street,Green,addr
248277304,bin,5118988,nycdoitt
248277304,postcode,10312,addr
248277304,housenumber,219,addr
248277404,height,8.0,regular
248277404,building,yes,regular
248277404,street,Drive,addr
248277404,bin,5079221,nycdoitt
248277404,postcode,10312,addr
248277404,housenumber,30,addr
248277522,height,8.1,regular
248277522,building,yes,regular
248277522,street,Drive,addr
248277522,bin,5079219,nycdoitt
248277522,postcode,10312,addr
248277522,housenumber,38,addr
248277640,height,7.7,regular
248277640,building,yes,regular
248277640,street,Road,addr
248277640,bin,5077658,nycdoitt
248277640,postcode,10312,addr
248277640,housenumber,701,addr
248277757,height,4.2,regular
248277757,building,yes,regular
248277757,bin,5145166,nycdoitt
248278624,height,8.2,regular
248278624,building,yes,regular
248278624,street,Avenue,addr
248278624,bin,5064251,nycdoitt
248278624,postcode,10306,addr
248278624,housenumber,133,addr
248278963,height,5.0,regular
248278963,building,yes,regular
248278963,street,Avenue,addr
248278963,bin,5064368,nycdoitt
248278963,postcode,10306,addr
248278963,housenumber,162,addr
248279206,height,7.7,regular
248279206,building,yes,regular
248279206,street,Avenue,addr
248279206,bin,5110742,nycdoitt
248279206,postcode,10306,addr
248279206,housenumber,2192,addr
248279310,height,7.7,regular
248279310,building,yes,regular
248279310,street,Terrace,addr
248279310,bin,5064324,nycdoitt
248279310,postcode,10306,addr
248279310,housenumber,67,addr
248279452,name,Idlease Place,regular
248279452,highway,residential,regular
248279452,cfcc,A41,tiger
248279452,county,"Richmond, NY",tiger
248279452,reviewed,no,tiger
248279452,zip_left,10306,tiger
248279452,name_base,Idlease,tiger
248279452,name_type,Pl,tiger
248279452,zip_right,10306,tiger
248279801,height,6.7,regular
248279801,building,yes,regular
248279801,street,Avenue,addr
248279801,bin,5080252,nycdoitt
248279801,postcode,10312,addr
248279801,housenumber,170,addr
248279904,height,7.3,regular
248279904,building,yes,regular
248279904,street,Avenue,addr
248279904,bin,5080243,nycdoitt
248279904,postcode,10312,addr
248279904,housenumber,223,addr
248280014,height,8.6,regular
248280014,building,yes,regular
248280014,street,Avenue,addr
248280014,bin,5154013,nycdoitt
248280014,postcode,10312,addr
248280014,housenumber,279,addr
248280114,height,4.8,regular
248280114,building,yes,regular
248280114,street,Avenue,addr
248280114,bin,5077564,nycdoitt
248280114,postcode,10312,addr
248280114,housenumber,389,addr
248280222,height,10.0,regular
248280222,building,yes,regular
248280222,street,Road,addr
248280222,bin,5080307,nycdoitt
248280222,postcode,10312,addr
248280222,housenumber,668,addr
248280855,height,8.7,regular
248280855,building,yes,regular
248280855,street,Street,addr
248280855,bin,5151579,nycdoitt
248280855,postcode,10306,addr
248280855,housenumber,110,addr
248280955,height,8.0,regular
248280955,building,yes,regular
248280955,street,Avenue,addr
248280955,bin,5063623,nycdoitt
248280955,postcode,10306,addr
248280955,housenumber,308,addr
248281093,height,7.9,regular
248281093,building,yes,regular
248281093,street,Avenue,addr
248281093,bin,5063687,nycdoitt
248281093,postcode,10306,addr
248281093,housenumber,372,addr
248281220,height,8.5,regular
248281220,building,yes,regular
248281220,street,Street,addr
248281220,bin,5147686,nycdoitt
248281220,postcode,10306,addr
248281220,housenumber,562,addr
248282347,height,7.7,regular
248282347,building,yes,regular
248282347,street,Road,addr
248282347,bin,5080480,nycdoitt
248282347,postcode,10312,addr
248282347,housenumber,1014,addr
248282455,height,6.2,regular
248282455,building,yes,regular
248282455,street,Street,addr
248282455,bin,5080010,nycdoitt
248282455,postcode,10312,addr
248282455,housenumber,150,addr
248282657,height,6.0,regular
248282657,building,yes,regular
248282657,street,Place,addr
248282657,bin,5080354,nycdoitt
248282657,postcode,10312,addr
248282657,housenumber,27,addr
248282926,height,7.9,regular
248282926,building,yes,regular
248282926,street,Street,addr
248282926,bin,5080601,nycdoitt
248282926,postcode,10312,addr
248282926,housenumber,52,addr
248283040,height,7.2,regular
248283040,building,yes,regular
248283040,street,Avenue,addr
248283040,bin,5114353,nycdoitt
248283040,postcode,10312,addr
248283040,housenumber,89,addr
248283156,height,4.1,regular
248283156,building,yes,regular
248283156,bin,5095592,nycdoitt
248285496,height,8.0,regular
248285496,building,yes,regular
248285496,street,Avenue,addr
248285496,bin,4209131,nycdoitt
248285496,postcode,11432,addr
248285496,housenumber,162-33,addr
248285597,height,7.8,regular
248285597,building,yes,regular
248285597,street,Street,addr
248285597,bin,4210469,nycdoitt
248285597,postcode,11432,addr
248285597,housenumber,87-30,addr
248285707,height,3.5,regular
248285707,building,garage,regular
248285707,bin,4000000,nycdoitt
248285870,height,11.3,regular
248285870,building,yes,regular
248285870,street,Street,addr
248285870,bin,4210035,nycdoitt
248285870,postcode,11432,addr
248285870,housenumber,88-35,addr
248286347,height,8.0,regular
248286347,building,yes,regular
248286347,street,Road,addr
248286347,bin,4209272,nycdoitt
248286347,postcode,11432,addr
248286347,housenumber,159-29,addr
248286566,height,10.3,regular
248286566,building,yes,regular
248286566,street,Street,addr
248286566,bin,4148655,nycdoitt
248286566,postcode,11432,addr
248286566,housenumber,83-11,addr
248286705,height,10.2,regular
248286705,building,yes,regular
248286705,street,Boulevard,addr
248286705,bin,4209322,nycdoitt
248286705,postcode,11432,addr
248286705,housenumber,84-69,addr
248286836,height,9.3,regular
248286836,building,yes,regular
248286836,street,Street,addr
248286836,bin,4209237,nycdoitt
248286836,postcode,11432,addr
248286836,housenumber,85-65,addr
248286937,height,4.4,regular
248286937,building,garage,regular
248286937,bin,4499141,nycdoitt
248287048,height,2.9,regular
248287048,building,garage,regular
248287048,bin,4499182,nycdoitt
248287533,height,7.7,regular
248287533,building,yes,regular
248287533,street,Avenue,addr
248287533,bin,4208154,nycdoitt
248287533,postcode,11435,addr
248287533,housenumber,148-11,addr
248287644,height,5.3,regular
248287644,building,yes,regular
248287644,street,Drive,addr
248287644,bin,4208224,nycdoitt
248287644,postcode,11432,addr
248287644,housenumber,150-16,addr
248287749,height,8.9,regular
248287749,building,yes,regular
248287749,street,Drive,addr
248287749,bin,4208228,nycdoitt
248287749,postcode,11432,addr
248287749,housenumber,151-10,addr
248287867,height,10.8,regular
248287867,building,yes,regular
248287867,street,Boulevard,addr
248287867,bin,4208237,nycdoitt
248287867,postcode,11432,addr
248287867,housenumber,85-92,addr
248287969,height,5.7,regular
248287969,building,garage,regular
248287969,bin,4000000,nycdoitt
248288073,height,4.0,regular
248288073,building,garage,regular
248288073,bin,4000000,nycdoitt
248289414,height,7.2,regular
248289414,building,yes,regular
248289414,street,Drive,addr
248289414,bin,4207958,nycdoitt
248289414,postcode,11435,addr
248289414,housenumber,143-06,addr
248289519,height,8.2,regular
248289519,building,yes,regular
248289519,street,Street,addr
248289519,bin,4208321,nycdoitt
248289519,postcode,11432,addr
248289519,housenumber,85-20,addr
248289621,height,11.1,regular
248289621,building,yes,regular
248289621,street,Street,addr
248289621,bin,4208084,nycdoitt
248289621,postcode,11435,addr
248289621,housenumber,85-92,addr
248289724,height,4.0,regular
248289724,building,garage,regular
248289724,bin,4000000,nycdoitt
248289825,height,3.8,regular
248289825,building,garage,regular
248289825,bin,4498902,nycdoitt
248290156,height,9.2,regular
248290156,building,yes,regular
248290156,street,Road,addr
248290156,bin,4207704,nycdoitt
248290156,postcode,11435,addr
248290156,housenumber,141-30,addr
248290645,height,9.8,regular
248290645,building,yes,regular
248290645,street,Avenue,addr
248290645,bin,4208030,nycdoitt
248290645,postcode,11435,addr
248290645,housenumber,144-35,addr
248290772,height,9.6,regular
248290772,building,yes,regular
248290772,street,Street,addr
248290772,bin,4208013,nycdoitt
248290772,postcode,11435,addr
248290772,housenumber,85-28,addr
248290911,height,3.6,regular
248290911,building,garage,regular
248290911,bin,4498858,nycdoitt
248291339,height,6.9,regular
248291339,building,yes,regular
248291339,street,Avenue,addr
248291339,bin,4144864,nycdoitt
248291339,postcode,11435,addr
248291339,housenumber,147-35,addr
248291440,height,7.0,regular
248291440,building,yes,regular
248291440,street,Avenue,addr
248291440,bin,4208658,nycdoitt
248291440,postcode,11435,addr
248291440,housenumber,147-79,addr
248291546,height,7.4,regular
248291546,building,yes,regular
248291546,street,Avenue,addr
248291546,bin,4145785,nycdoitt
248291546,postcode,11432,addr
248291546,housenumber,150-27,addr
248291648,height,9.5,regular
248291648,building,yes,regular
248291648,street,Avenue,addr
248291648,bin,4208707,nycdoitt
248291648,postcode,11432,addr
248291648,housenumber,151-07,addr
248291775,height,4.1,regular
248291775,building,garage,regular
248291775,bin,4498992,nycdoitt
248291967,height,3.7,regular
248291967,building,garage,regular
248291967,bin,4000000,nycdoitt
248292204,height,3.8,regular
248292204,building,garage,regular
248292204,bin,4545606,nycdoitt
248292369,height,5.5,regular
248292369,building,garage,regular
248292369,bin,4498989,nycdoitt
248293236,height,9.8,regular
248293236,building,yes,regular
248293236,street,Street,addr
248293236,bin,5062147,nycdoitt
248293236,postcode,10308,addr
248293236,housenumber,168,addr
248293348,height,4.9,regular
248293348,building,yes,regular
248293348,street,Avenue,addr
248293348,bin,5062123,nycdoitt
248293348,postcode,10308,addr
248293348,housenumber,291,addr
248293449,height,5.4,regular
248293449,building,yes,regular
248293449,street,Avenue,addr
248293449,bin,5061813,nycdoitt
248293449,postcode,10308,addr
248293449,housenumber,357,addr
248293555,height,7.3,regular
248293555,building,yes,regular
248293555,street,Drive,addr
248293555,bin,5061043,nycdoitt
248293555,postcode,10306,addr
248293555,housenumber,63,addr
248293674,height,3.1,regular
